"id","sensor_id","value","start_time","end_time","duration","is_original"
5197556,3805,62,"""2017-06-19T15:00:00.000Z""","""2017-06-19T15:15:00.000Z""",900,1
5197632,3805,63,"""2017-06-19T15:15:00.000Z""","""2017-06-19T15:30:00.000Z""",900,1
5197719,3805,61.75,"""2017-06-19T15:30:00.000Z""","""2017-06-19T15:45:00.000Z""",900,1
5197799,3805,61.5,"""2017-06-19T15:45:00.000Z""","""2017-06-19T16:00:00.000Z""",900,1
5197869,3805,61.25,"""2017-06-19T16:00:00.000Z""","""2017-06-19T16:15:00.000Z""",900,1
5197951,3805,60.6666667,"""2017-06-19T16:15:00.000Z""","""2017-06-19T16:30:00.000Z""",900,1
5198038,3805,60,"""2017-06-19T16:30:00.000Z""","""2017-06-19T16:45:00.000Z""",900,1
5198133,3805,59.5,"""2017-06-19T16:45:00.000Z""","""2017-06-19T17:00:00.000Z""",900,1
5198202,3805,59,"""2017-06-19T17:00:00.000Z""","""2017-06-19T17:15:00.000Z""",900,1
5198295,3805,58,"""2017-06-19T17:15:00.000Z""","""2017-06-19T17:30:00.000Z""",900,1
5198461,3805,57.25,"""2017-06-19T17:30:00.000Z""","""2017-06-19T17:45:00.000Z""",900,1
5198597,3805,57,"""2017-06-19T17:45:00.000Z""","""2017-06-19T18:00:00.000Z""",900,1
5198735,3805,56.5,"""2017-06-19T18:00:00.000Z""","""2017-06-19T18:15:00.000Z""",900,1
5198859,3805,55.6666667,"""2017-06-19T18:15:00.000Z""","""2017-06-19T18:30:00.000Z""",900,1
5199020,3805,55.75,"""2017-06-19T18:30:00.000Z""","""2017-06-19T18:45:00.000Z""",900,1
5199191,3805,55,"""2017-06-19T18:45:00.000Z""","""2017-06-19T19:00:00.000Z""",900,1
5199324,3805,54.75,"""2017-06-19T19:00:00.000Z""","""2017-06-19T19:15:00.000Z""",900,1
5199411,3805,54.6666667,"""2017-06-19T19:15:00.000Z""","""2017-06-19T19:30:00.000Z""",900,1
5199542,3805,53.75,"""2017-06-19T19:30:00.000Z""","""2017-06-19T19:45:00.000Z""",900,1
5199680,3805,53.5,"""2017-06-19T19:45:00.000Z""","""2017-06-19T20:00:00.000Z""",900,1
5199756,3805,53.25,"""2017-06-19T20:00:00.000Z""","""2017-06-19T20:15:00.000Z""",900,1
5199840,3805,53.3333333,"""2017-06-19T20:15:00.000Z""","""2017-06-19T20:30:00.000Z""",900,1
5200009,3805,53.5,"""2017-06-19T20:30:00.000Z""","""2017-06-19T20:45:00.000Z""",900,1
5200127,3805,53.25,"""2017-06-19T20:45:00.000Z""","""2017-06-19T21:00:00.000Z""",900,1
5200257,3805,53.25,"""2017-06-19T21:00:00.000Z""","""2017-06-19T21:15:00.000Z""",900,1
5200422,3805,53,"""2017-06-19T21:15:00.000Z""","""2017-06-19T21:30:00.000Z""",900,1
5200521,3805,52.5,"""2017-06-19T21:30:00.000Z""","""2017-06-19T21:45:00.000Z""",900,1
5200636,3805,53,"""2017-06-19T21:45:00.000Z""","""2017-06-19T22:00:00.000Z""",900,1
5200759,3805,53.5,"""2017-06-19T22:00:00.000Z""","""2017-06-19T22:15:00.000Z""",900,1
5200858,3805,53,"""2017-06-19T22:15:00.000Z""","""2017-06-19T22:30:00.000Z""",900,1
5201066,3805,52,"""2017-06-19T22:30:00.000Z""","""2017-06-19T22:45:00.000Z""",900,1
5201276,3805,52.5,"""2017-06-19T22:45:00.000Z""","""2017-06-19T23:00:00.000Z""",900,1
5201492,3805,52.5,"""2017-06-19T23:00:00.000Z""","""2017-06-19T23:15:00.000Z""",900,1
5201709,3805,52.3333333,"""2017-06-19T23:15:00.000Z""","""2017-06-19T23:30:00.000Z""",900,1
5201924,3805,52,"""2017-06-19T23:30:00.000Z""","""2017-06-19T23:45:00.000Z""",900,1
5202138,3805,52.25,"""2017-06-19T23:45:00.000Z""","""2017-06-20T00:00:00.000Z""",900,1
5202246,3805,52,"""2017-06-20T00:00:00.000Z""","""2017-06-20T00:15:00.000Z""",900,1
5202360,3805,52,"""2017-06-20T00:15:00.000Z""","""2017-06-20T00:30:00.000Z""",900,1
5202581,3805,52,"""2017-06-20T00:30:00.000Z""","""2017-06-20T00:45:00.000Z""",900,1
5202774,3805,52,"""2017-06-20T00:45:00.000Z""","""2017-06-20T01:00:00.000Z""",900,1
5202947,3805,52,"""2017-06-20T01:00:00.000Z""","""2017-06-20T01:15:00.000Z""",900,1
5203040,3805,52,"""2017-06-20T01:15:00.000Z""","""2017-06-20T01:30:00.000Z""",900,1
5203139,3805,52,"""2017-06-20T01:30:00.000Z""","""2017-06-20T01:45:00.000Z""",900,1
5203294,3805,52,"""2017-06-20T01:45:00.000Z""","""2017-06-20T02:00:00.000Z""",900,1
5203418,3805,53,"""2017-06-20T02:00:00.000Z""","""2017-06-20T02:15:00.000Z""",900,1
5203545,3805,53.3333333,"""2017-06-20T02:15:00.000Z""","""2017-06-20T02:30:00.000Z""",900,1
5203651,3805,54,"""2017-06-20T02:30:00.000Z""","""2017-06-20T02:45:00.000Z""",900,1
5203842,3805,53.75,"""2017-06-20T02:45:00.000Z""","""2017-06-20T03:00:00.000Z""",900,1
5203991,3805,53.25,"""2017-06-20T03:00:00.000Z""","""2017-06-20T03:15:00.000Z""",900,1
5204112,3805,53,"""2017-06-20T03:15:00.000Z""","""2017-06-20T03:30:00.000Z""",900,1
5204257,3805,53,"""2017-06-20T03:30:00.000Z""","""2017-06-20T03:45:00.000Z""",900,1
5204372,3805,53,"""2017-06-20T03:45:00.000Z""","""2017-06-20T04:00:00.000Z""",900,1
5204685,3805,53,"""2017-06-20T04:00:00.000Z""","""2017-06-20T04:15:00.000Z""",900,1
5204839,3805,53,"""2017-06-20T04:15:00.000Z""","""2017-06-20T04:30:00.000Z""",900,1
5204940,3805,53,"""2017-06-20T04:30:00.000Z""","""2017-06-20T04:45:00.000Z""",900,1
5205041,3805,53,"""2017-06-20T04:45:00.000Z""","""2017-06-20T05:00:00.000Z""",900,1
5205146,3805,53,"""2017-06-20T05:00:00.000Z""","""2017-06-20T05:15:00.000Z""",900,1
5205244,3805,53,"""2017-06-20T05:15:00.000Z""","""2017-06-20T05:30:00.000Z""",900,1
5205360,3805,53.5,"""2017-06-20T05:30:00.000Z""","""2017-06-20T05:45:00.000Z""",900,1
5205515,3805,53.75,"""2017-06-20T05:45:00.000Z""","""2017-06-20T06:00:00.000Z""",900,1
5205612,3805,54,"""2017-06-20T06:00:00.000Z""","""2017-06-20T06:15:00.000Z""",900,1
5205669,3805,54,"""2017-06-20T06:15:00.000Z""","""2017-06-20T06:30:00.000Z""",900,1
5205716,3805,54,"""2017-06-20T06:30:00.000Z""","""2017-06-20T06:45:00.000Z""",900,1
5205779,3805,54,"""2017-06-20T06:45:00.000Z""","""2017-06-20T07:00:00.000Z""",900,1
5205826,3805,54,"""2017-06-20T07:00:00.000Z""","""2017-06-20T07:15:00.000Z""",900,1
5205883,3805,54,"""2017-06-20T07:15:00.000Z""","""2017-06-20T07:30:00.000Z""",900,1
5205930,3805,54,"""2017-06-20T07:30:00.000Z""","""2017-06-20T07:45:00.000Z""",900,1
5205993,3805,54,"""2017-06-20T07:45:00.000Z""","""2017-06-20T08:00:00.000Z""",900,1
5206040,3805,54,"""2017-06-20T08:00:00.000Z""","""2017-06-20T08:15:00.000Z""",900,1
5206119,3805,53.6666667,"""2017-06-20T08:15:00.000Z""","""2017-06-20T08:30:00.000Z""",900,1
5206212,3805,53,"""2017-06-20T08:30:00.000Z""","""2017-06-20T08:45:00.000Z""",900,1
5206367,3805,53.25,"""2017-06-20T08:45:00.000Z""","""2017-06-20T09:00:00.000Z""",900,1
5206530,3805,51.5,"""2017-06-20T09:00:00.000Z""","""2017-06-20T09:15:00.000Z""",900,1
5206670,3805,53,"""2017-06-20T09:15:00.000Z""","""2017-06-20T09:30:00.000Z""",900,1
5206831,3805,50.5,"""2017-06-20T09:30:00.000Z""","""2017-06-20T09:45:00.000Z""",900,1
5206964,3805,52.5,"""2017-06-20T09:45:00.000Z""","""2017-06-20T10:00:00.000Z""",900,1
5207108,3805,52.25,"""2017-06-20T10:00:00.000Z""","""2017-06-20T10:15:00.000Z""",900,1
5207202,3805,53,"""2017-06-20T10:15:00.000Z""","""2017-06-20T10:30:00.000Z""",900,1
5207273,3805,53,"""2017-06-20T10:30:00.000Z""","""2017-06-20T10:45:00.000Z""",900,1
5207371,3805,53,"""2017-06-20T10:45:00.000Z""","""2017-06-20T11:00:00.000Z""",900,1
5207520,3805,53,"""2017-06-20T11:00:00.000Z""","""2017-06-20T11:15:00.000Z""",900,1
5207657,3805,52.3333333,"""2017-06-20T11:15:00.000Z""","""2017-06-20T11:30:00.000Z""",900,1
5207786,3805,52.25,"""2017-06-20T11:30:00.000Z""","""2017-06-20T11:45:00.000Z""",900,1
5207967,3805,53,"""2017-06-20T11:45:00.000Z""","""2017-06-20T12:00:00.000Z""",900,1
5208095,3805,53,"""2017-06-20T12:00:00.000Z""","""2017-06-20T12:15:00.000Z""",900,1
5208261,3805,53,"""2017-06-20T12:15:00.000Z""","""2017-06-20T12:30:00.000Z""",900,1
5208476,3805,53,"""2017-06-20T12:30:00.000Z""","""2017-06-20T12:45:00.000Z""",900,1
5208699,3805,53,"""2017-06-20T12:45:00.000Z""","""2017-06-20T13:00:00.000Z""",900,1
5209258,3805,52,"""2017-06-20T13:00:00.000Z""","""2017-06-20T13:15:00.000Z""",900,1
5209375,3805,52,"""2017-06-20T13:15:00.000Z""","""2017-06-20T13:30:00.000Z""",900,1
5209505,3805,52.75,"""2017-06-20T13:30:00.000Z""","""2017-06-20T13:45:00.000Z""",900,1
5209695,3805,53,"""2017-06-20T13:45:00.000Z""","""2017-06-20T14:00:00.000Z""",900,1
5209793,3805,53.25,"""2017-06-20T14:00:00.000Z""","""2017-06-20T14:15:00.000Z""",900,1
5209901,3805,54,"""2017-06-20T14:15:00.000Z""","""2017-06-20T14:30:00.000Z""",900,1
5209978,3805,54,"""2017-06-20T14:30:00.000Z""","""2017-06-20T14:45:00.000Z""",900,1
5210102,3805,53,"""2017-06-20T14:45:00.000Z""","""2017-06-20T15:00:00.000Z""",900,1
5210183,3805,52.5,"""2017-06-20T15:00:00.000Z""","""2017-06-20T15:15:00.000Z""",900,1
5210285,3805,52.3333333,"""2017-06-20T15:15:00.000Z""","""2017-06-20T15:30:00.000Z""",900,1
5210371,3805,52,"""2017-06-20T15:30:00.000Z""","""2017-06-20T15:45:00.000Z""",900,1
5210478,3805,51.25,"""2017-06-20T15:45:00.000Z""","""2017-06-20T16:00:00.000Z""",900,1
5210590,3805,51,"""2017-06-20T16:00:00.000Z""","""2017-06-20T16:15:00.000Z""",900,1
5210706,3805,50.6666667,"""2017-06-20T16:15:00.000Z""","""2017-06-20T16:30:00.000Z""",900,1
5210771,3805,50.5,"""2017-06-20T16:30:00.000Z""","""2017-06-20T16:45:00.000Z""",900,1
5210864,3805,50,"""2017-06-20T16:45:00.000Z""","""2017-06-20T17:00:00.000Z""",900,1
5210983,3805,49.25,"""2017-06-20T17:00:00.000Z""","""2017-06-20T17:15:00.000Z""",900,1
5211138,3805,48.6666667,"""2017-06-20T17:15:00.000Z""","""2017-06-20T17:30:00.000Z""",900,1
5211707,3805,48.25,"""2017-06-20T17:30:00.000Z""","""2017-06-20T17:45:00.000Z""",900,1
5211925,3805,48,"""2017-06-20T17:45:00.000Z""","""2017-06-20T18:00:00.000Z""",900,1
5212064,3805,47.75,"""2017-06-20T18:00:00.000Z""","""2017-06-20T18:15:00.000Z""",900,1
5212306,3805,47,"""2017-06-20T18:15:00.000Z""","""2017-06-20T18:30:00.000Z""",900,1
5212449,3805,47,"""2017-06-20T18:30:00.000Z""","""2017-06-20T18:45:00.000Z""",900,1
5212582,3805,47,"""2017-06-20T18:45:00.000Z""","""2017-06-20T19:00:00.000Z""",900,1
5212701,3805,47,"""2017-06-20T19:00:00.000Z""","""2017-06-20T19:15:00.000Z""",900,1
5212904,3805,47,"""2017-06-20T19:15:00.000Z""","""2017-06-20T19:30:00.000Z""",900,1
5213132,3805,46.75,"""2017-06-20T19:30:00.000Z""","""2017-06-20T19:45:00.000Z""",900,1
5213295,3805,46.75,"""2017-06-20T19:45:00.000Z""","""2017-06-20T20:00:00.000Z""",900,1
5213416,3805,46.5,"""2017-06-20T20:00:00.000Z""","""2017-06-20T20:15:00.000Z""",900,1
5213515,3805,46.6666667,"""2017-06-20T20:15:00.000Z""","""2017-06-20T20:30:00.000Z""",900,1
5213590,3805,46,"""2017-06-20T20:30:00.000Z""","""2017-06-20T20:45:00.000Z""",900,1
5213718,3805,46,"""2017-06-20T20:45:00.000Z""","""2017-06-20T21:00:00.000Z""",900,1
5213799,3805,46,"""2017-06-20T21:00:00.000Z""","""2017-06-20T21:15:00.000Z""",900,1
5213894,3805,45.3333333,"""2017-06-20T21:15:00.000Z""","""2017-06-20T21:30:00.000Z""",900,1
5214015,3805,46,"""2017-06-20T21:30:00.000Z""","""2017-06-20T21:45:00.000Z""",900,1
5214129,3805,45.5,"""2017-06-20T21:45:00.000Z""","""2017-06-20T22:00:00.000Z""",900,1
5214230,3805,45.75,"""2017-06-20T22:00:00.000Z""","""2017-06-20T22:15:00.000Z""",900,1
5214332,3805,46,"""2017-06-20T22:15:00.000Z""","""2017-06-20T22:30:00.000Z""",900,1
5214411,3805,46,"""2017-06-20T22:30:00.000Z""","""2017-06-20T22:45:00.000Z""",900,1
5214602,3805,45.75,"""2017-06-20T22:45:00.000Z""","""2017-06-20T23:00:00.000Z""",900,1
5214777,3805,45,"""2017-06-20T23:00:00.000Z""","""2017-06-20T23:15:00.000Z""",900,1
5214930,3805,45,"""2017-06-20T23:15:00.000Z""","""2017-06-20T23:30:00.000Z""",900,1
5215168,3805,44.75,"""2017-06-20T23:30:00.000Z""","""2017-06-20T23:45:00.000Z""",900,1
5215324,3805,45,"""2017-06-20T23:45:00.000Z""","""2017-06-21T00:00:00.000Z""",900,1
5215486,3805,44.75,"""2017-06-21T00:00:00.000Z""","""2017-06-21T00:15:00.000Z""",900,1
5215696,3805,44.6666667,"""2017-06-21T00:15:00.000Z""","""2017-06-21T00:30:00.000Z""",900,1
5215844,3805,45,"""2017-06-21T00:30:00.000Z""","""2017-06-21T00:45:00.000Z""",900,1
5215970,3805,45.25,"""2017-06-21T00:45:00.000Z""","""2017-06-21T01:00:00.000Z""",900,1
5216129,3805,45,"""2017-06-21T01:00:00.000Z""","""2017-06-21T01:15:00.000Z""",900,1
5216287,3805,45,"""2017-06-21T01:15:00.000Z""","""2017-06-21T01:30:00.000Z""",900,1
5216409,3805,45,"""2017-06-21T01:30:00.000Z""","""2017-06-21T01:45:00.000Z""",900,1
5216538,3805,45,"""2017-06-21T01:45:00.000Z""","""2017-06-21T02:00:00.000Z""",900,1
5216664,3805,45,"""2017-06-21T02:00:00.000Z""","""2017-06-21T02:15:00.000Z""",900,1
5216868,3805,45,"""2017-06-21T02:15:00.000Z""","""2017-06-21T02:30:00.000Z""",900,1
5216998,3805,45.5,"""2017-06-21T02:30:00.000Z""","""2017-06-21T02:45:00.000Z""",900,1
5217088,3805,46,"""2017-06-21T02:45:00.000Z""","""2017-06-21T03:00:00.000Z""",900,1
5217187,3805,46,"""2017-06-21T03:00:00.000Z""","""2017-06-21T03:15:00.000Z""",900,1
5217313,3805,46,"""2017-06-21T03:15:00.000Z""","""2017-06-21T03:30:00.000Z""",900,1
5217490,3805,46.75,"""2017-06-21T03:30:00.000Z""","""2017-06-21T03:45:00.000Z""",900,1
4995618,3807,1,"""2017-06-01T04:00:00.000Z""","""2017-06-01T10:49:00.000Z""",24539.971,0
4998533,3807,0,"""2017-06-01T10:49:00.000Z""","""2017-06-01T17:15:11.000Z""",23170.117,1
5002298,3807,1,"""2017-06-01T17:15:11.000Z""","""2017-06-01T18:54:07.000Z""",5936.889,1
5002930,3807,0,"""2017-06-01T18:54:07.000Z""","""2017-06-01T18:58:07.000Z""",239.524,1
5002944,3807,1,"""2017-06-01T18:58:07.000Z""","""2017-06-01T19:12:19.000Z""",851.559,1
5003024,3807,0,"""2017-06-01T19:12:19.000Z""","""2017-06-01T19:13:07.000Z""",49.346,1
5003026,3807,1,"""2017-06-01T19:13:07.000Z""","""2017-06-01T19:28:01.000Z""",893.095,1
5003126,3807,0,"""2017-06-01T19:28:01.000Z""","""2017-06-01T19:30:37.000Z""",156.675,1
5003194,3807,1,"""2017-06-01T19:30:37.000Z""","""2017-06-01T19:35:16.000Z""",279.305,1
5003230,3807,0,"""2017-06-01T19:35:16.000Z""","""2017-06-02T00:51:58.000Z""",19001.719,1
5005703,3807,1,"""2017-06-02T00:51:58.000Z""","""2017-06-02T02:30:21.000Z""",5902.554,1
5006614,3807,0,"""2017-06-02T02:30:21.000Z""","""2017-06-02T04:00:00.000Z""",5379.246,1
5007595,3807,0,"""2017-06-02T04:00:00.000Z""","""2017-06-02T09:58:49.000Z""",21528.009,0
5009505,3807,1,"""2017-06-02T09:58:49.000Z""","""2017-06-02T11:44:14.000Z""",6326.459,1
5010653,3807,0,"""2017-06-02T11:44:14.000Z""","""2017-06-02T12:49:22.000Z""",3907.984,1
5011857,3807,1,"""2017-06-02T12:49:22.000Z""","""2017-06-02T16:50:06.000Z""",14443.461,1
5013595,3807,0,"""2017-06-02T16:50:06.000Z""","""2017-06-02T17:00:41.000Z""",635.104,1
5013679,3807,1,"""2017-06-02T17:00:41.000Z""","""2017-06-02T17:04:18.000Z""",216.702,1
5013698,3807,0,"""2017-06-02T17:04:18.000Z""","""2017-06-02T19:34:38.000Z""",9020.214,1
5014568,3807,1,"""2017-06-02T19:34:38.000Z""","""2017-06-02T20:56:05.000Z""",4887.507,1
5015132,3807,0,"""2017-06-02T20:56:05.000Z""","""2017-06-02T23:13:43.000Z""",8257.419,1
5015922,3807,1,"""2017-06-02T23:13:43.000Z""","""2017-06-02T23:18:17.000Z""",273.194,1
5015987,3807,0,"""2017-06-02T23:18:17.000Z""","""2017-06-03T01:54:38.000Z""",9381.637,1
5017105,3807,1,"""2017-06-03T01:54:38.000Z""","""2017-06-03T04:00:00.000Z""",7522.31,1
5018647,3807,1,"""2017-06-03T04:00:00.000Z""","""2017-06-03T04:29:13.000Z""",1752.824,0
5018901,3807,0,"""2017-06-03T04:29:13.000Z""","""2017-06-03T10:09:45.000Z""",20432.131,1
5021220,3807,1,"""2017-06-03T10:09:45.000Z""","""2017-06-03T10:12:56.000Z""",191.435,1
5021235,3807,0,"""2017-06-03T10:12:56.000Z""","""2017-06-03T10:14:54.000Z""",117.628,1
5021250,3807,1,"""2017-06-03T10:14:54.000Z""","""2017-06-03T12:19:29.000Z""",7474.82,1
5022004,3807,0,"""2017-06-03T12:19:29.000Z""","""2017-06-03T12:37:14.000Z""",1065.043,1
5022118,3807,1,"""2017-06-03T12:37:14.000Z""","""2017-06-03T13:09:06.000Z""",1912.291,1
5022391,3807,0,"""2017-06-03T13:09:06.000Z""","""2017-06-03T17:04:39.000Z""",14132.335,1
5024160,3807,1,"""2017-06-03T17:04:39.000Z""","""2017-06-03T19:14:49.000Z""",7810.983,1
5025241,3807,0,"""2017-06-03T19:14:49.000Z""","""2017-06-03T19:17:35.000Z""",164.515,1
5025293,3807,1,"""2017-06-03T19:17:35.000Z""","""2017-06-03T19:38:37.000Z""",1262.765,1
5025419,3807,0,"""2017-06-03T19:38:37.000Z""","""2017-06-04T02:14:05.000Z""",23728.442,1
5028113,3807,1,"""2017-06-04T02:14:05.000Z""","""2017-06-04T03:28:00.000Z""",4434.306,1
5028766,3807,0,"""2017-06-04T03:28:00.000Z""","""2017-06-04T04:00:00.000Z""",1920.482,1
5029131,3807,0,"""2017-06-04T04:00:00.000Z""","""2017-06-04T11:09:48.000Z""",25788.48,0
5030758,3807,1,"""2017-06-04T11:09:48.000Z""","""2017-06-04T13:30:33.000Z""",8444.7318,1
5031755,3807,0,"""2017-06-04T13:30:33.000Z""","""2017-06-05T04:00:00.000Z""",52166.7882,0
5038119,3807,0,"""2017-06-05T04:00:00.000Z""","""2017-06-06T04:00:00.000Z""",86400,0
5047498,3807,0,"""2017-06-06T04:00:00.000Z""","""2017-06-07T04:00:00.000Z""",86400,0
5056662,3807,0,"""2017-06-07T04:00:00.000Z""","""2017-06-08T04:00:00.000Z""",86400,0
5066692,3807,0,"""2017-06-08T04:00:00.000Z""","""2017-06-09T04:00:00.000Z""",86400,0
5075131,3807,0,"""2017-06-09T04:00:00.000Z""","""2017-06-09T16:12:48.000Z""",43968.28,0
5079348,3807,1,"""2017-06-09T16:12:48.000Z""","""2017-06-09T16:16:08.000Z""",199.359,1
5079427,3807,0,"""2017-06-09T16:16:08.000Z""","""2017-06-09T16:33:04.000Z""",1016.49,1
5079515,3807,1,"""2017-06-09T16:33:04.000Z""","""2017-06-09T16:37:05.000Z""",240.43,1
5079540,3807,0,"""2017-06-09T16:37:05.000Z""","""2017-06-09T18:12:07.000Z""",5702.895,1
5080526,3807,1,"""2017-06-09T18:12:07.000Z""","""2017-06-09T18:15:22.000Z""",194.15,1
5080633,3807,0,"""2017-06-09T18:15:22.000Z""","""2017-06-09T18:18:19.000Z""",177.229,1
5080663,3807,1,"""2017-06-09T18:18:19.000Z""","""2017-06-09T18:21:51.000Z""",212.621,1
5080687,3807,0,"""2017-06-09T18:21:51.000Z""","""2017-06-09T18:29:28.000Z""",456.057,1
5080774,3807,1,"""2017-06-09T18:29:28.000Z""","""2017-06-09T18:34:31.000Z""",303.695,1
5080853,3807,0,"""2017-06-09T18:34:31.000Z""","""2017-06-09T19:54:28.000Z""",4797.036,1
5081652,3807,1,"""2017-06-09T19:54:28.000Z""","""2017-06-09T19:58:56.000Z""",267.926,1
5081666,3807,0,"""2017-06-09T19:58:56.000Z""","""2017-06-09T22:33:50.000Z""",9293.761,1
5083119,3807,1,"""2017-06-09T22:33:50.000Z""","""2017-06-09T22:39:35.000Z""",344.83,1
5083136,3807,0,"""2017-06-09T22:39:35.000Z""","""2017-06-10T00:40:44.000Z""",7269.419,1
5083782,3807,1,"""2017-06-10T00:40:44.000Z""","""2017-06-10T00:43:51.000Z""",186.984,1
5083796,3807,0,"""2017-06-10T00:43:51.000Z""","""2017-06-10T00:45:17.000Z""",85.802,1
5083849,3807,1,"""2017-06-10T00:45:17.000Z""","""2017-06-10T00:49:03.000Z""",226.074,1
5083862,3807,0,"""2017-06-10T00:49:03.000Z""","""2017-06-10T01:28:18.000Z""",2354.499,1
5084119,3807,1,"""2017-06-10T01:28:18.000Z""","""2017-06-10T01:31:47.000Z""",209.593,1
5084186,3807,0,"""2017-06-10T01:31:47.000Z""","""2017-06-10T04:00:00.000Z""",8892.87,1
5085175,3807,0,"""2017-06-10T04:00:00.000Z""","""2017-06-10T04:15:44.000Z""",943.526,0
5085344,3807,1,"""2017-06-10T04:15:44.000Z""","""2017-06-10T04:18:51.000Z""",187.863,1
5085347,3807,0,"""2017-06-10T04:18:51.000Z""","""2017-06-10T04:19:38.000Z""",46.717,1
5085349,3807,1,"""2017-06-10T04:19:38.000Z""","""2017-06-10T04:37:28.000Z""",1069.645,1
5085423,3807,0,"""2017-06-10T04:37:28.000Z""","""2017-06-10T09:46:39.000Z""",18551.048,1
5086625,3807,1,"""2017-06-10T09:46:39.000Z""","""2017-06-10T09:52:45.000Z""",366.04,1
5086640,3807,0,"""2017-06-10T09:52:45.000Z""","""2017-06-10T11:29:03.000Z""",5778.15,1
5087072,3807,1,"""2017-06-10T11:29:03.000Z""","""2017-06-10T11:32:17.000Z""",193.937,1
5087163,3807,0,"""2017-06-10T11:32:17.000Z""","""2017-06-10T11:40:07.000Z""",469.719,1
5087182,3807,1,"""2017-06-10T11:40:07.000Z""","""2017-06-10T11:44:05.000Z""",238.336,1
5087200,3807,0,"""2017-06-10T11:44:05.000Z""","""2017-06-10T11:49:41.000Z""",335.933,1
5087314,3807,1,"""2017-06-10T11:49:41.000Z""","""2017-06-10T11:59:00.000Z""",558.886,1
5087383,3807,0,"""2017-06-10T11:59:00.000Z""","""2017-06-10T12:00:50.000Z""",110.408,1
5087455,3807,1,"""2017-06-10T12:00:50.000Z""","""2017-06-10T12:04:44.000Z""",233.432,1
5087481,3807,0,"""2017-06-10T12:04:44.000Z""","""2017-06-10T12:05:08.000Z""",24.081,1
5087483,3807,1,"""2017-06-10T12:05:08.000Z""","""2017-06-10T12:09:35.000Z""",266.815,1
5087499,3807,0,"""2017-06-10T12:09:35.000Z""","""2017-06-10T12:10:23.000Z""",48.402,1
5087511,3807,1,"""2017-06-10T12:10:23.000Z""","""2017-06-10T12:17:42.000Z""",438.131,1
5087625,3807,0,"""2017-06-10T12:17:42.000Z""","""2017-06-10T12:24:13.000Z""",391.865,1
5087667,3807,1,"""2017-06-10T12:24:13.000Z""","""2017-06-10T12:27:51.000Z""",218.184,1
5087684,3807,0,"""2017-06-10T12:27:51.000Z""","""2017-06-10T12:28:31.000Z""",38.949,1
5087686,3807,1,"""2017-06-10T12:28:31.000Z""","""2017-06-10T12:41:20.000Z""",770.299,1
5087813,3807,0,"""2017-06-10T12:41:20.000Z""","""2017-06-10T18:20:35.000Z""",20354.432,1
5090743,3807,1,"""2017-06-10T18:20:35.000Z""","""2017-06-10T18:26:10.000Z""",335.161,1
5090791,3807,0,"""2017-06-10T18:26:10.000Z""","""2017-06-10T20:11:43.000Z""",6333.356,1
5091498,3807,1,"""2017-06-10T20:11:43.000Z""","""2017-06-10T20:17:29.000Z""",344.759,1
5091575,3807,0,"""2017-06-10T20:17:29.000Z""","""2017-06-10T21:51:31.000Z""",5643.296,1
5092151,3807,1,"""2017-06-10T21:51:31.000Z""","""2017-06-10T21:57:58.000Z""",386.236,1
5092229,3807,0,"""2017-06-10T21:57:58.000Z""","""2017-06-10T22:42:08.000Z""",2650.689,1
5092550,3807,1,"""2017-06-10T22:42:08.000Z""","""2017-06-10T22:46:56.000Z""",287.428,1
5092626,3807,0,"""2017-06-10T22:46:56.000Z""","""2017-06-11T01:42:25.000Z""",10529.027,1
5093807,3807,1,"""2017-06-11T01:42:25.000Z""","""2017-06-11T01:47:20.000Z""",294.964,1
5093892,3807,0,"""2017-06-11T01:47:20.000Z""","""2017-06-11T03:35:33.000Z""",6492.338,1
5094736,3807,1,"""2017-06-11T03:35:33.000Z""","""2017-06-11T03:46:30.000Z""",657.006,1
5094817,3807,0,"""2017-06-11T03:46:30.000Z""","""2017-06-11T04:00:00.000Z""",810.942,1
5095102,3807,0,"""2017-06-11T04:00:00.000Z""","""2017-06-11T08:41:23.000Z""",16883.296,0
5096899,3807,1,"""2017-06-11T08:41:23.000Z""","""2017-06-11T08:48:04.000Z""",401.028,1
5096974,3807,0,"""2017-06-11T08:48:04.000Z""","""2017-06-11T11:35:13.000Z""",10028.208,1
5098183,3807,1,"""2017-06-11T11:35:13.000Z""","""2017-06-11T11:38:23.000Z""",190.237,1
5098192,3807,0,"""2017-06-11T11:38:23.000Z""","""2017-06-11T11:46:13.000Z""",470.728,1
5098293,3807,1,"""2017-06-11T11:46:13.000Z""","""2017-06-11T11:53:49.000Z""",455.388,1
5098344,3807,0,"""2017-06-11T11:53:49.000Z""","""2017-06-11T12:08:16.000Z""",867.526,1
5098512,3807,1,"""2017-06-11T12:08:16.000Z""","""2017-06-11T12:12:37.000Z""",260.612,1
5098549,3807,0,"""2017-06-11T12:12:37.000Z""","""2017-06-11T12:12:54.000Z""",17.373,1
5098553,3807,1,"""2017-06-11T12:12:54.000Z""","""2017-06-11T12:16:17.000Z""",203.032,1
5098638,3807,0,"""2017-06-11T12:16:17.000Z""","""2017-06-11T12:19:18.000Z""",180.894,1
5098647,3807,1,"""2017-06-11T12:19:18.000Z""","""2017-06-11T12:29:08.000Z""",589.65,1
